fundDate,fundVal,readFlag,ingeniumDate,fundYoyVal,fundYtdVal,fundDesc,fundCurrency,weekly,risk,status,fundCode,fundName
2022-03-22,2.6895,true,2022-03-21,-0.0037,-1.6888,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-21,2.685,true,2022-03-20,-0.2748,-1.8533,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-18,2.6919,true,2022-03-17,-0.807,-1.6011,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-17,2.7042,true,2022-03-16,-0.1846,-1.1514,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-16,2.707,true,2022-03-15,-0.1365,-1.0491,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-15,2.7069,true,2022-03-14,0.1258,-1.0527,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-14,2.6909,true,2022-03-13,-1.2695,-1.6376,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-11,2.7154,true,2022-03-10,-0.2315,-0.742,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-10,2.7069,true,2022-03-09,-1.2765,-1.0527,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-09,2.6994,true,2022-03-08,-1.7721,-1.3269,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-08,2.704,true,2022-03-07,-1.6977,-1.1588,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-07,2.7327,true,2022-03-06,-1.1539,-0.1097,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-04,2.7379,true,2022-03-03,-0.9801,0.0804,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-03,2.74,true,2022-03-02,-1.1116,0.1572,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-02,2.7253,true,2022-03-01,-1.3894,-0.3802,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-03-01,2.7299,true,2022-02-28,-0.965,-0.212,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-02-28,2.7168,true,2022-02-27,-1.0778,-0.6909,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-02-24,2.7257,true,2022-02-23,-0.7031,-0.3655,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-02-23,2.7373,true,2022-02-22,-0.4401,0.0585,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-02-22,2.741,true,2022-02-21,-0.3526,0.1937,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-02-21,2.7348,true,2022-02-20,-1.153,-0.0329,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
2022-02-18,2.7398,true,2022-02-17,-0.9937,0.1499,MyFuture 2025,PHP,N,6,A,TDF25,Sun Life Phils - Peso MyFuture 2025
