fundValDate,fundNetVal,fundYoyVal,fundYtdVal,fundDesc,fundCurrency,weekly,fundCode,fundName,fundUrl
2021-12-01,0.9063,-3.2971,-4.5196,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-29,0.9319,1.9696,-1.8226,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-26,0.9399,1.206,-0.9798,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-25,0.9488,1.3675,-0.0421,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-24,0.9538,0.633,0.4846,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-23,0.9514,-0.4187,0.2318,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-22,0.9397,-1.5712,-1.0008,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-19,0.9396,0.4061,-1.0114,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-18,0.9408,-0.1062,-0.885,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-17,0.9457,1.4917,-0.3687,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-16,0.9443,1.8113,-0.5162,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-15,0.9423,0.9319,-0.7269,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-12,0.9486,0.9686,-0.0632,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-11,0.9446,0.5428,-0.4846,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-10,0.9498,0.9566,0.0632,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-09,0.9564,5.9254,0.7585,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-08,0.9518,5.4159,0.2739,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-05,0.9459,5.3458,-0.3477,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-04,0.9322,6.1248,-1.791,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-03,0.9301,7.6006,-2.0122,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-11-02,0.9211,6.6829,-2.9604,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-29,0.916,7.147,-3.4977,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-28,0.9267,6.554,-2.3704,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-27,0.9341,6.9131,-1.5908,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-26,0.9367,6.1537,-1.3169,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-25,0.9333,5.8283,-1.6751,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-22,0.9418,8.64,-0.7796,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-21,0.9441,9.8941,-0.5373,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-20,0.9426,12.001,-0.6953,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-19,0.9399,12.9688,-0.9798,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-18,0.9352,14.202,-1.4749,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-15,0.9347,13.5309,-1.5276,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-14,0.932,13.382,-1.8121,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-13,0.9203,11.9859,-3.0447,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-12,0.9244,12.3344,-2.6127,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-11,0.9261,12.2545,-2.4336,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-08,0.9038,9.7111,-4.783,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-07,0.9074,11.2146,-4.4037,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-06,0.9184,11.6189,-3.2448,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-05,0.9092,10.086,-4.2141,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-04,0.9076,9.1521,-4.3826,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-10-01,0.9038,9.4719,-4.783,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-30,0.9058,10.8962,-4.5723,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-29,0.9056,11.2121,-4.5933,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-28,0.9015,10.5186,-5.0253,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-27,0.909,11.7806,-4.2351,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-24,0.9087,11.5517,-4.2668,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-23,0.9063,10.6053,-4.5196,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-22,0.9043,10.3343,-4.7303,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-21,0.9032,9.9318,-4.8462,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-20,0.901,9.5308,-5.078,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-17,0.9071,9.6326,-4.4353,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-16,0.9121,9.9048,-3.9086,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-15,0.9035,7.842,-4.8146,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-14,0.9074,8.5277,-4.4037,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-13,0.9123,9.5198,-3.8875,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
2021-09-10,0.9133,10.5289,-3.7821,Achiever 2038,PHP,Y,CF0014,SUN LIFE PROSPERITY ACHIEVER FUND 2038,
