fundDate,fundVal,readFlag,ingeniumDate,fundYoyVal,fundYtdVal,fundDesc,fundCurrency,weekly,risk,status,fundCode,fundName
2021-12-13,2.6633,true,2021-12-12,-1.7087,-0.5229,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-12-10,2.6619,true,2021-12-09,-0.7235,-0.5752,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-12-09,2.6756,true,2021-12-08,0.3864,-0.0635,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-12-07,2.6477,true,2021-12-06,-1.8607,-1.1056,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-12-06,2.644,true,2021-12-05,-1.2549,-1.2438,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-12-03,2.6207,true,2021-12-02,-2.9298,-2.1141,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-12-02,2.6119,true,2021-12-01,-1.9483,-2.4428,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-12-01,2.587,true,2021-11-30,-2.0706,-3.3728,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-29,2.6638,true,2021-11-28,3.4124,-0.5042,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-26,2.6874,true,2021-11-25,2.7962,0.3772,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-25,2.7152,true,2021-11-24,2.8485,1.4156,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-24,2.7294,true,2021-11-23,2.0298,1.946,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-23,2.7224,true,2021-11-22,1.1218,1.6845,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-22,2.6856,true,2021-11-21,0.0112,0.31,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-19,2.685,true,2021-11-18,1.9711,0.2876,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-18,2.689,true,2021-11-17,1.4832,0.437,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-17,2.704,true,2021-11-16,3.1117,0.9973,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-16,2.7076,true,2021-11-15,3.819,1.1317,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-15,2.7004,true,2021-11-14,2.892,0.8628,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-12,2.7141,true,2021-11-11,2.7951,1.3745,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-11,2.699,true,2021-11-10,2.2232,0.8105,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-10,2.7138,true,2021-11-09,2.7838,1.3633,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-09,2.734,true,2021-11-08,7.7906,2.1178,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-08,2.7228,true,2021-11-07,7.4804,1.6995,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-05,2.7031,true,2021-11-04,7.2701,0.9637,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-04,2.6591,true,2021-11-03,8.0715,-0.6798,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-03,2.653,true,2021-11-02,9.6372,-0.9076,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-11-02,2.6261,true,2021-11-01,8.5031,-1.9124,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-29,2.6139,true,2021-10-28,9.2083,-2.3681,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-28,2.6444,true,2021-10-27,8.6174,-1.2288,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-27,2.6686,true,2021-10-26,9.0382,-0.325,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-26,2.6705,true,2021-10-25,8.043,-0.254,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-25,2.659,true,2021-10-24,7.5908,-0.6835,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-22,2.6826,true,2021-10-21,10.4632,0.198,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-21,2.6891,true,2021-10-20,11.7014,0.4407,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-20,2.6865,true,2021-10-19,14.2074,0.3436,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-19,2.6785,true,2021-10-18,15.2787,0.0448,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-18,2.669,true,2021-10-17,16.7337,-0.31,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-15,2.6652,true,2021-10-14,15.9539,-0.4519,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-14,2.655,true,2021-10-13,15.6762,-0.8329,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-13,2.6207,true,2021-10-12,14.3312,-2.1141,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-12,2.6306,true,2021-10-11,14.6681,-1.7443,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-11,2.635,true,2021-10-10,14.6549,-1.5799,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-08,2.5723,true,2021-10-07,11.7565,-3.9219,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
2021-10-07,2.5841,true,2021-10-06,13.3775,-3.4811,MyFuture 2040,PHP,N,9,A,TDF40,Sun Life Phils - Peso MyFuture 2040
