fundDate,fundVal,readFlag,ingeniumDate,fundYoyVal,fundYtdVal,fundDesc,fundCurrency,weekly,risk,status,fundCode,fundName
2022-01-26,2.6253,true,2022-01-25,0.9964,1.0664,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-25,2.6361,true,2022-01-24,0.3731,1.4821,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-24,2.6245,true,2022-01-23,0.2062,1.0356,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-21,2.6354,true,2022-01-20,-0.3629,1.4552,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-20,2.622,true,2022-01-19,-0.9445,0.9393,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-19,2.6281,true,2022-01-18,-1.3031,1.1742,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-18,2.6504,true,2022-01-17,-0.5702,2.0326,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-17,2.6203,true,2022-01-16,-2.0265,0.8739,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-14,2.6316,true,2022-01-13,-1.8865,1.3089,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-13,2.6437,true,2022-01-12,-1.0702,1.7747,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-12,2.618,true,2022-01-11,-2.2441,0.7853,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-11,2.5835,true,2022-01-10,-4.1017,-0.5428,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-10,2.6012,true,2022-01-09,-3.3083,0.1386,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-07,2.567,true,2022-01-06,-2.7578,-1.178,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-06,2.5858,true,2022-01-05,-1.2488,-0.4543,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-05,2.5882,true,2022-01-04,-2.1141,-0.3619,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-04,2.5737,true,2022-01-03,-3.3134,-0.9201,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2022-01-03,2.5746,true,2022-01-02,-2.7168,-0.8854,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-31,2.5976,true,2021-12-30,-1.8477,-1.8477,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-29,2.6566,true,2021-12-28,0.3816,0.3816,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-28,2.6424,true,2021-12-27,0.0644,-0.1549,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-27,2.6304,true,2021-12-26,-1.2464,-0.6084,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-24,2.6108,true,2021-12-23,-1.9823,-1.349,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-23,2.6331,true,2021-12-22,-1.1451,-0.5063,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-22,2.5963,true,2021-12-21,-2.4974,-1.8968,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-21,2.6085,true,2021-12-20,-2.2814,-1.4359,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-20,2.6286,true,2021-12-19,-2.1042,-0.6764,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-17,2.6472,true,2021-12-16,-1.5728,0.0264,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-16,2.6292,true,2021-12-15,-2.3183,-0.6537,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-15,2.6004,true,2021-12-14,-2.6796,-1.7419,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-14,2.6282,true,2021-12-13,-2.1592,-0.6915,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-13,2.6163,true,2021-12-12,-2.1798,-1.1411,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-10,2.615,true,2021-12-09,-1.2537,-1.1903,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-09,2.6267,true,2021-12-08,-0.2582,-0.7482,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-07,2.601,true,2021-12-06,-2.3575,-1.7193,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-06,2.5973,true,2021-12-05,-1.885,-1.8591,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-03,2.5747,true,2021-12-02,-3.3194,-2.713,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-02,2.568,true,2021-12-01,-2.3463,-2.9662,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-12-01,2.5438,true,2021-11-30,-2.5028,-3.8806,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-29,2.6142,true,2021-11-28,2.6021,-1.2205,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-26,2.6375,true,2021-11-25,2.0388,-0.3401,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-25,2.6631,true,2021-11-24,2.1441,0.6272,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-24,2.676,true,2021-11-23,1.356,1.1147,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-23,2.6706,true,2021-11-22,0.4098,0.9106,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-22,2.6382,true,2021-11-21,-0.7001,-0.3136,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-19,2.6372,true,2021-11-18,1.1235,-0.3514,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-18,2.6405,true,2021-11-17,0.7248,-0.2267,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-17,2.6547,true,2021-11-16,2.2769,0.3098,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-16,2.6534,true,2021-11-15,2.7971,0.2607,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-15,2.6472,true,2021-11-14,2.0194,0.0264,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-12,2.6635,true,2021-11-11,2.0811,0.6424,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-11,2.6501,true,2021-11-10,1.5675,0.136,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-10,2.6656,true,2021-11-09,2.2164,0.7217,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-09,2.6853,true,2021-11-08,7.0822,1.4661,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-08,2.6735,true,2021-11-07,6.6372,1.0202,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-05,2.6552,true,2021-11-04,6.519,0.3287,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-04,2.6155,true,2021-11-03,7.3334,-1.1714,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-03,2.61,true,2021-11-02,8.8271,-1.3792,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-11-02,2.5855,true,2021-11-01,7.7965,-2.3049,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-10-29,2.574,true,2021-10-28,8.3333,-2.7395,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-10-28,2.6019,true,2021-10-27,7.6723,-1.6852,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-10-27,2.6229,true,2021-10-26,7.8806,-0.8917,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-10-26,2.6271,true,2021-10-25,7.0015,-0.733,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-10-25,2.6163,true,2021-10-24,6.6137,-1.1411,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
2021-10-22,2.6389,true,2021-10-21,9.3573,-0.2872,MyFuture 2035,PHP,N,8,A,TDF35,Sun Life Phils - Peso MyFuture 2035
