fundValDate,fundNetVal,fundYoyVal,fundYtdVal,fundDesc,fundCurrency,weekly,fundCode,fundName,fundUrl
2021-12-13,0.9838,-4.374,-3.7942,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-12-10,0.9838,-3.7095,-3.7942,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-12-09,0.9859,-3.0961,-3.5889,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-12-07,0.981,-4.274,-4.0681,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-12-06,0.9812,-3.7473,-4.0485,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-12-03,0.9768,-4.5628,-4.4788,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-12-02,0.9757,-3.9854,-4.5863,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-12-01,0.9712,-3.9462,-5.0264,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-29,0.9829,-1.1167,-3.8823,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-26,0.9875,-1.7022,-3.4324,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-25,0.9922,-1.8013,-2.9728,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-24,0.998,-2.1185,-2.4056,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-23,0.9957,-2.868,-2.6305,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-22,0.9891,-3.3988,-3.276,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-19,0.9893,-1.9427,-3.2564,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-18,0.9895,-2.3391,-3.2368,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-17,0.9883,-1.7985,-3.3542,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-16,0.9915,-1.1761,-3.0413,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-15,0.991,-1.628,-3.0902,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
2021-11-12,0.9942,-1.7103,-2.7772,Achiever 2028,PHP,Y,CF0013,SUN LIFE PROSPERITY ACHIEVER FUND 2028,
